business_persona,industry,location,years_in_operation,monthly_revenue_avg,monthly_expenses_avg,profit_margin,revenue_growth_rate,cash_flow_variability,num_transactions_per_month,avg_transaction_value,total_debt,debt_to_income_ratio,late_payment_count,missed_payments,repayment_history_score,revenue_volatility,expense_spikes,declining_revenue_trend,cash_flow_gaps,stress_index,payment_stress,liquidity_risk,industry_risk,default_risk
seasonal,agriculture,rural,8,90691.11339961344,52561.707631561134,0.42043155430281476,-0.06088611313080251,0.6546495127160566,416,218.00748413368618,66241.00771551314,0.7304024091493344,5,1,68,59370.89319473358,0,1,4,0.47815758123624563,4.0,2.6185980508642266,0.8,1
growth,retail,rural,4,87439.61451655101,79656.70435399616,0.0890089715695357,0.11766667731332497,0.28318067691849585,690,126.72407900949422,81481.480265918,0.9318600123802556,4,0,84,24761.20922828925,0,0,2,0.2638847490991187,2.0,0.5663613538369917,0.4,1
growth,manufacturing,rural,9,127676.5143370962,113232.29785133491,0.11313135043478041,0.15758161037110535,0.43586596836388125,647,197.33618908361083,54676.5851136321,0.4282430907321998,3,0,88,55649.8475588634,0,0,0,0.18665658943713173,1.5,0.0,0.6,1
seasonal,manufacturing,rural,10,67053.59415308594,55994.93564392157,0.16492268086207323,0.0035581438185649343,0.4182629434017487,389,172.37427802849857,86718.861479207,1.2932768567367843,2,1,80,28046.033656136013,0,0,5,0.5409297847320891,2.5,2.0913147170087436,0.6,1
stable,retail,urban,16,89213.69247861582,46927.17914252213,0.4739912917092811,0.10724797612249044,0.13292330467010693,394,226.43069157009091,42652.384419398666,0.4780923559421361,0,0,100,11858.578826080278,0,0,1,0.06354961588934577,0.0,0.13292330467010693,0.4,0
growth,manufacturing,rural,7,104731.64081197888,95790.42803473923,0.08537260285353021,0.3160282666062176,0.40239539018602705,380,275.60958108415497,76971.4567792784,0.7349398537301884,2,0,92,42143.52946935908,1,0,2,0.2957364092050208,1.0,0.8047907803720541,0.6,1
growth,retail,rural,3,123468.86329682598,110924.23155180829,0.1016015812412535,0.1919874957172181,0.3779843422638609,532,232.08432950531198,66343.55395958676,0.5373302400953768,3,1,76,46669.297083317324,1,0,0,0.20310241738093346,3.0,0.0,0.4,1
seasonal,retail,peri-urban,3,71985.22448916476,40185.004950418195,0.4417603718598272,0.06851126862094434,0.46901467365773436,306,235.2458316639371,34668.09531766425,0.4816001556386409,5,2,56,33762.126571964356,0,0,2,0.22587753983037123,5.5,0.9380293473154687,0.4,1
stable,services,rural,9,142266.35548814223,106143.5992809009,0.25390933846092745,0.18539783210096433,0.08942624656814538,728,195.42081797821734,77559.11641668133,0.5451683650049347,1,0,96,12722.34618423403,0,0,0,0.04875236063008397,0.5,0.0,0.3,0
growth,services,urban,7,110985.25491606235,99146.97345576981,0.10666535360256436,0.3715547901424727,0.3985071837837412,254,436.94982250418246,50794.04093357961,0.4576647679188998,2,0,92,44228.42137812063,1,0,4,0.18238269778040028,1.0,1.594028735134965,0.3,0
growth,retail,urban,9,123171.3140178909,69412.40855963607,0.4364563769324263,0.09064909968236859,0.34762650412956775,622,198.02462060754164,81400.63729460053,0.6608733368126357,1,0,96,42817.61330108463,0,0,1,0.22973708774861892,0.5,0.34762650412956775,0.4,1
distressed,services,urban,2,70179.27669885928,41290.61123172975,0.41164096904405817,-0.14597936669669465,0.5631637708970998,205,342.33793511638675,156187.4488647642,2.2255494244400347,6,0,76,39522.42610456056,1,1,4,1.25334880618552,3.0,2.252655083588399,0.3,1
growth,services,peri-urban,6,104351.13781247719,87880.64506599477,0.1578372128158343,0.19108930635626215,0.23171378409124502,695,150.1455220323413,107557.70366770057,1.0307286142005054,1,0,96,24179.59701675609,0,0,2,0.2388340275675241,0.5,0.46342756818249004,0.3,1
seasonal,retail,rural,2,60177.90982223688,34861.97186987393,0.4206848996109238,0.15473983276075326,0.6372347506760875,496,121.32643109321951,69602.95201392905,1.156619633675104,1,1,84,38347.45536178119,0,0,3,0.7370382238920226,2.0,1.9117042520282626,0.4,1
seasonal,retail,urban,6,80912.50765908085,40597.286121587174,0.4982569778625453,-0.10051441330616578,0.3653312901042812,281,287.9448671141667,48130.24343163632,0.5948430573234699,4,2,60,29559.870808664542,0,1,3,0.21731478154155817,5.0,1.0959938703128436,0.4,1
stable,manufacturing,urban,6,128337.02369616882,117448.28369059568,0.08484488491295905,0.054458599254871065,0.1972767151459281,647,198.35706908217747,51719.797785144954,0.40299982262007933,1,0,96,25317.90646638532,0,0,1,0.07950248121088094,0.5,0.1972767151459281,0.6,0
stable,services,urban,6,128073.6919061713,70132.67159079661,0.45240376421586365,0.1222728920918128,0.10315736941312577,630,203.29157445424016,52975.53966741817,0.41363326752717366,0,0,100,13211.745148067768,0,0,1,0.04266931977985893,0.0,0.10315736941312577,0.3,0
stable,agriculture,rural,17,125743.20464526617,96358.39937408268,0.2336890120947759,0.14179946738654078,0.10414119055795297,620,202.8116203955906,39237.7617821845,0.3120467773417899,0,1,88,13095.047036330341,0,0,0,0.032496922902146466,1.5,0.0,0.8,0
stable,services,peri-urban,7,117990.90505456798,98573.6160598755,0.164565980621239,0.11403488452532302,0.1628836517345481,494,238.847985940421,18026.536957105178,0.1527790379162558,3,0,88,19218.789486752383,0,0,0,0.02488520760429073,1.5,0.0,0.3,0
growth,agriculture,rural,5,72876.9494436489,37832.92404799787,0.4808657012015623,0.2160624456618942,0.35954961848774625,496,146.92933355574377,61532.04407504498,0.8443279328345622,1,1,84,26202.879369014736,0,0,1,0.30357778612921427,2.0,0.35954961848774625,0.8,1
seasonal,retail,peri-urban,10,22853.397611852124,14776.53844312326,0.3534204981643553,-0.001094824102284158,0.45708429086098074,281,81.32881712402892,91809.98113282595,4.017344934532268,3,2,64,10445.929041177458,0,1,2,1.8362652605446348,4.5,0.9141685817219615,0.4,1
distressed,manufacturing,rural,3,59722.23600180744,46061.5525307392,0.22873697278606261,-0.09111404570931984,0.535789329226997,84,710.9790000215171,63269.65330884682,1.0593986016687658,6,1,64,31998.536767344816,0,1,9,0.5676144661721265,4.5,4.822103963042973,0.6,1
stable,manufacturing,urban,11,107748.47899630768,96101.14051786148,0.10809747466454099,0.12639799111572303,0.19375703411801526,543,198.4318213559994,52001.28904401312,0.48261738382214286,0,1,88,20877.025721051836,0,0,1,0.0935105129031742,1.5,0.19375703411801526,0.6,1
stable,retail,peri-urban,8,145656.40866029146,82230.32776171555,0.4354499845351946,0.06251210369379295,0.23066450433484698,736,197.9027291580047,16225.973093966062,0.11139896447542684,0,0,100,33597.763306820045,0,0,0,0.025695786924139558,0.0,0.0,0.4,0
growth,manufacturing,urban,4,85540.31061861102,63082.581498542975,0.2625397190828287,0.39513949886434424,0.2627503702084243,675,126.72638610164596,91000.18777657763,1.0638281193799957,2,1,80,22475.748282783654,0,0,3,0.2795212322052256,2.5,0.7882511106252729,0.6,1
growth,retail,urban,5,81392.34820259211,63645.98709115811,0.21803476006444586,0.12038468797729929,0.4437060548159598,618,131.70282880678334,73001.81124092388,0.8969124598692803,1,0,96,36114.27771317902,0,0,5,0.39796548908387624,0.5,2.218530274079799,0.4,1
stable,manufacturing,urban,9,89027.53733834169,64892.13458194003,0.2711004199147628,0.04991659163169748,0.11091730610036724,781,113.9917251451238,43890.592861601035,0.4930001904331973,0,0,100,9874.694610318718,0,0,2,0.05468225302981829,0.0,0.22183461220073447,0.6,0
distressed,retail,rural,7,51946.13857216492,38773.05131806596,0.25359127003826404,-0.2170725548836386,0.8808535856635862,221,235.0504007790268,151535.61588835646,2.9171680524018018,6,0,76,45756.94242266899,0,1,5,2.569597938941387,3.0,4.404267928317931,0.4,1
seasonal,agriculture,rural,3,54438.587136735965,48210.66835993722,0.11440265268376251,-0.14932885194986412,0.713137764504096,406,134.0851899919605,48074.58899659496,0.883097661514318,1,1,84,38822.212333453324,0,1,1,0.6297702921711157,2.0,0.713137764504096,0.8,1
stable,agriculture,urban,9,119075.37035490209,89373.88387174779,0.24943434057462535,0.11028946307571388,0.10119784188485395,758,157.09151761860434,51457.71610128859,0.4321440777208566,2,0,92,12050.170501555807,1,0,3,0.043732048048671285,1.0,0.3035935256545619,0.8,1
distressed,services,peri-urban,7,57964.87445122348,43427.43595354232,0.25079737746890457,-0.2502160121653673,0.8991930191264091,323,179.4578156384628,87861.45257548257,1.5157706008561547,3,3,52,52121.6104610789,0,1,4,1.362970342886897,6.0,3.5967720765056366,0.3,1
stable,services,rural,15,124956.93617037524,65177.96510524553,0.4783965812319756,0.0474706109916067,0.1699929600231398,394,317.1495841887696,37350.20561423314,0.2989046207351563,0,0,100,21241.79945502463,0,0,0,0.05081168124336318,0.0,0.0,0.3,0
distressed,manufacturing,urban,4,23536.20772220659,20210.214760636947,0.1413138854324243,-0.22949176051492765,0.838355276952654,129,182.45122265276424,122267.02891747364,5.194848310338194,7,3,36,19731.703943365697,0,1,4,4.355128493940603,8.0,3.353421107810616,0.6,1
growth,retail,urban,2,43506.271694516035,28431.990342928166,0.3464852483208296,0.1727899216371916,0.3818886168702242,697,62.41932811264854,94043.42250160787,2.161606105021912,1,0,96,16614.549922598915,0,0,1,0.8254927656650505,0.5,0.3818886168702242,0.4,1
stable,services,peri-urban,8,114370.73660760968,102066.72937987857,0.10758002958348055,0.0803588273860018,0.19671616277730314,573,199.59988936755616,31652.540673958472,0.27675384117314905,0,0,100,22498.57243946261,0,0,0,0.054441953669461085,0.0,0.0,0.3,0
seasonal,services,rural,5,28669.48415987412,18444.832360229066,0.35663884786443073,0.04455185191140062,0.6784086950754111,280,102.39101485669327,56466.8850048231,1.969581478687862,0,1,88,19449.62733738537,0,0,4,1.3361812008013312,1.5,2.7136347803016445,0.3,1
growth,services,peri-urban,6,61462.51869452381,41018.48488016611,0.3326260336965206,0.25438747259053607,0.3010003339580828,501,122.67967803298166,59058.553956432355,0.9608873051552044,3,2,64,18500.238652956574,0,0,3,0.2892273997477987,4.5,0.9030010018742484,0.3,1
distressed,services,urban,7,36904.279868555794,26863.530569686314,0.27207547023359413,0.04376396955852485,0.85002177103834,224,164.7512494131955,109190.00583317572,2.9587355781520293,4,4,36,31369.441332764352,1,0,8,2.5149896561749348,8.0,6.80017416830672,0.3,1
stable,retail,urban,17,121472.91393045809,100786.90185680675,0.17029320697364558,0.11905745854811589,0.06673154839428529,759,160.04336486226362,52129.161556790685,0.4291422661239036,0,0,100,8106.0756345452155,0,0,2,0.02863732789988053,0.0,0.13346309678857057,0.4,0
stable,services,peri-urban,8,109214.58632330726,94584.70345104013,0.13395539336621556,0.03118304715922847,0.0683052462241173,548,199.29669037099865,34696.88940685734,0.31769464661198604,0,0,100,7459.929210078615,0,0,2,0.021700211060915638,0.0,0.1366104924482346,0.3,0
stable,manufacturing,peri-urban,12,134674.6635035597,82749.03089560999,0.38556348504689025,0.16039367713676927,0.20487609293438375,688,195.7480574179647,23203.796245517737,0.17229518635407182,1,0,96,27591.618875862157,0,0,2,0.03529916461162379,0.5,0.4097521858687675,0.6,0
growth,manufacturing,urban,9,84330.8353403934,43687.086427208866,0.4819559624795593,0.22327759985133924,0.29130077633006296,673,125.30584745972274,36442.72189512471,0.4321399372842345,2,2,68,24565.637803219306,0,0,4,0.12588269921412223,4.0,1.1652031053202518,0.6,1
growth,services,urban,6,104824.98137832539,86939.86052637699,0.17061887936234352,0.2659927659234081,0.23197924183370908,655,160.03813950889372,57867.12491161099,0.5520356326395317,1,1,84,24317.219705376596,0,0,2,0.1280608075249105,2.0,0.46395848366741815,0.3,1
stable,manufacturing,urban,15,137441.13514953706,86589.58856047227,0.36998782448746437,0.12559289243794858,0.20608333118619182,737,186.48729328295394,13024.762550224474,0.0947661159525016,3,0,88,28324.326973628195,0,0,2,0.019529716859068444,1.5,0.41216666237238364,0.6,0
growth,retail,rural,2,89447.60923649336,53222.602363780155,0.4049857473209459,0.1533574800395699,0.3994571754916437,625,143.11617477838936,70599.9298592076,0.789288058807097,2,1,80,35730.4893400899,0,0,3,0.31528677862036536,2.5,1.198371526474931,0.4,1
growth,retail,rural,2,130011.46375580519,93900.3363770751,0.27775340985742636,0.2941279716179459,0.317845156201933,268,485.11740207389994,56127.065545620004,0.43170858879830015,1,0,96,41323.51400550585,0,0,2,0.13721648384031176,0.5,0.635690312403866,0.4,0
distressed,retail,rural,3,39705.54933259825,37744.006602612935,0.04940223124869077,0.05129119990085107,0.5423417395309547,165,240.6396929248379,167312.93912905417,4.213842698095862,7,5,12,21533.976694073473,1,0,3,2.285342778995121,11.0,1.627025218592864,0.4,1
growth,retail,rural,8,108121.25939430628,73780.44419280143,0.3176139030740263,0.5006994567628157,0.24348491163858188,622,173.8283913091741,98892.40565594322,0.9146434864885689,0,1,88,26325.895289874858,1,0,2,0.22270188848847364,1.5,0.48696982327716376,0.4,1
seasonal,manufacturing,urban,14,87449.99335798483,72732.09657198405,0.16830071931225515,0.041573595894689064,0.6469330701522682,319,274.1379102131186,13711.17407008056,0.15678873769552584,2,1,80,56574.29268787659,0,0,3,0.1014318194426652,2.5,1.9407992104568046,0.6,1
growth,retail,urban,9,96543.55687047917,62097.360590213706,0.35679435683603167,0.23934769910321796,0.36109499819541246,458,210.79379229362263,81793.8339801912,0.8472220895064402,2,0,92,34861.39549392438,1,0,6,0.3059276588814416,1.0,2.1665699891724746,0.4,1
growth,manufacturing,rural,9,86791.59215663689,62945.755782224966,0.27474823058178516,0.2734226505625773,0.2630588756833483,437,198.6077623721668,105785.15684349881,1.21884106760691,3,1,76,22831.298651492612,0,0,1,0.3206269608813656,3.0,0.2630588756833483,0.6,1
stable,agriculture,peri-urban,12,118306.44238917065,89393.84360307724,0.24438735712282703,0.07902795401685045,0.13838661479631412,550,215.10262252576482,33571.84469220987,0.2837702158414571,1,0,96,16372.028070832488,1,0,1,0.03926999955031864,0.5,0.13838661479631412,0.8,0
stable,agriculture,urban,8,111829.6098855088,72664.33497577695,0.35022276255661877,0.15014316491675928,0.24106283480628832,774,144.4827001104765,41541.38893675593,0.3714703912433033,2,0,92,26957.962774282078,0,0,1,0.08954770555971171,1.0,0.24106283480628832,0.8,0
stable,services,rural,14,146917.1701293097,102438.82201298127,0.30274438363589934,-0.002419866425690434,0.21733602963507676,700,209.88167161329957,49922.52252512253,0.3398004636298333,1,1,84,31930.394441125267,0,1,1,0.07385088363346627,2.0,0.21733602963507676,0.3,0
growth,agriculture,rural,2,142541.0473894082,82786.61853620474,0.41920857147878393,0.17284338998048138,0.3511985543933686,400,356.35261847352047,83501.85019216414,0.5858091526719686,4,1,72,50060.20978487681,0,0,0,0.20573532756879956,3.5,0.0,0.8,1
stable,retail,urban,7,116295.51308521374,99893.34540178669,0.1410386974380397,0.06895154252677227,0.14204039557607762,570,204.02721593897147,46545.29918820865,0.4002329750598658,0,0,100,16518.66068234667,0,0,1,0.05684925010009375,0.0,0.14204039557607762,0.4,0
stable,manufacturing,urban,5,129625.03640536682,71477.8803814613,0.4485796697643054,0.024480637952744785,0.11229165118358016,781,165.97315800943255,31093.08876793379,0.23986946989699326,1,0,96,14555.80937269033,0,0,2,0.02693533884326345,0.5,0.22458330236716031,0.6,0
distressed,retail,urban,1,47118.36131158128,32363.78097429935,0.3131386560689958,-0.1263072606439509,0.7576008847643361,176,267.7179619976209,119697.52789736087,2.540358462507487,9,3,28,35696.912218299636,0,1,7,1.9245778188142406,9.0,5.303206193350352,0.4,1
stable,retail,urban,12,139689.00712275907,98720.1207429425,0.29328640258580263,0.02056954598163882,0.09582791487880188,708,197.30085751802127,38813.72170048695,0.2778580970682779,0,0,100,13386.106284064104,0,0,0,0.026626562074244804,0.0,0.0,0.4,0
stable,agriculture,rural,9,98891.29746759022,56793.73462213457,0.42569532328415793,0.18547606396725902,0.19769334409404982,376,263.0087698606123,34355.74189810883,0.3474091530588754,0,0,100,19550.15129816735,0,0,0,0.06868047723709067,0.0,0.0,0.8,0
stable,agriculture,urban,18,136554.089437149,92250.75375194683,0.3244380001200434,0.1623222089793877,0.22663524371628258,575,237.48537293417218,42064.80517658153,0.3080450050962587,0,0,100,30947.96934004331,0,0,0,0.0698138548055741,0.0,0.0,0.8,0
distressed,retail,rural,5,56115.64371513695,51142.91334368448,0.0886157592113854,-0.13404558054720203,0.6138077702258196,248,226.2727569158748,191208.77564321965,3.407405902957537,5,3,44,34444.21814357473,0,1,6,2.091492219548661,7.0,3.6828466213549174,0.4,1
stable,services,urban,9,125629.03644522924,100038.58416733448,0.20369854774020718,0.0698890027632437,0.06233409893836948,543,231.3610247610115,36185.8551440635,0.28803735321045404,1,0,96,7830.972787308944,1,0,1,0.017954548872966516,0.5,0.06233409893836948,0.3,0
growth,services,urban,4,146751.11285634854,112741.47954622348,0.23175042865546341,0.34298046186876263,0.21238655978511636,347,422.91386990302175,57863.04926482318,0.39429376812606565,2,1,80,31167.964004197227,0,0,2,0.08374269695700545,2.5,0.4247731195702327,0.3,1
growth,agriculture,urban,7,121765.23192560504,100507.24069339737,0.17458178246805028,0.363747790732362,0.30262043263834626,257,473.794676753327,76199.22630204547,0.625788043902392,3,0,88,36848.64716563517,1,0,3,0.18937624858564628,1.5,0.9078612979150388,0.8,1
growth,services,rural,7,68250.8386149402,51942.150918201056,0.23895219498693684,0.26483947638372507,0.41614932569820084,294,232.14570957462655,58224.70716678171,0.8530987801523692,2,1,80,28402.540467944094,1,0,4,0.3550164821143661,2.5,1.6645973027928034,0.3,1
growth,agriculture,urban,9,83648.97708536682,50477.32605329177,0.3965577606313365,0.13169636461205006,0.25483900575811025,509,164.33983710288177,73798.14145679124,0.8822360299932606,1,2,72,21317.022153117825,0,0,0,0.22482815272746484,3.5,0.0,0.8,1
